epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
1050,1,0.0035114177,0.054164696,0.015286067,0.015275266,0.010516917,568.0792877674103,9243.265625,0.8924048,0.04737864,0.08116724058878676,0.38386878,0.009540552,0.023511617907637256,0.38396046,0.009541486,0.023512438587137544,0.26444435,0.026835043,0.03741117620885091,0.0,0.0,0.0
1100,1,0.0034167103,0.053404707,0.015229647,0.015226435,0.010042941,585.0160384178162,9243.265625,0.8812773,0.04657586,0.07993236219841274,0.38324332,0.009362194,0.023232263010916184,0.38333872,0.009362901,0.02323266889297311,0.25791395,0.025915116,0.0363710225794623,0.0,0.0,0.0
1150,1,0.0033225664,0.05260206,0.015229828,0.015223412,0.009585917,602.2536058425903,9243.265625,0.8694096,0.0455103,0.07855709508528874,0.38226596,0.009240707,0.022949510430450615,0.38236105,0.009241648,0.02295005319985626,0.2506358,0.024770955,0.03518728204567777,0.0,0.0,0.0
1200,1,0.0032304954,0.051776133,0.015155191,0.015151745,0.009511681,620.1316721439362,9243.265625,0.85661197,0.044229202,0.07705739842611904,0.3807102,0.009078652,0.022636791569376244,0.3808036,0.009077153,0.022637035848603434,0.24305478,0.023605516,0.033919963757898804,0.0,0.0,0.0
1250,1,0.0031284136,0.050798547,0.015152596,0.015153551,0.009417533,638.4124858379364,9243.265625,0.84157336,0.042460818,0.07510476109760628,0.378431,0.008903511,0.022252989988244907,0.37853625,0.008903501,0.022252796423890477,0.23594153,0.022300344,0.03258170607893586,0.0,0.0,0.0
1300,1,0.003023502,0.049749643,0.015063987,0.015058885,0.009735554,655.7339603900909,9244.41015625,0.8253837,0.040544454,0.07286438777927791,0.37544793,0.008680183,0.02184739302637418,0.37555203,0.008680859,0.021847875922522634,0.22868156,0.021130744,0.031186886660322783,0.0,0.0,0.0
1350,1,0.0029025532,0.048513383,0.014949161,0.014952079,0.010097666,672.4435794353485,9244.41015625,0.8051092,0.038273454,0.07003455060817951,0.37146065,0.008362957,0.021336541989783894,0.37156108,0.008364488,0.021337308564747446,0.22112703,0.019824218,0.0295937910059531,0.0,0.0,0.0
1400,1,0.002783964,0.047235426,0.014864346,0.014864227,0.010530159,689.9007585048676,9244.41015625,0.7844089,0.036228,0.06720361169875193,0.36706975,0.0080804555,0.020838116833013842,0.36717123,0.0080815265,0.020838778840844008,0.21407685,0.018551528,0.02804397000972153,0.0,0.0,0.0
1450,1,0.0026470309,0.045731287,0.014776773,0.014760889,0.0109290015,707.2354671955109,9244.66015625,0.75981474,0.034063224,0.06397268742233722,0.36122426,0.0077491794,0.020251971624194686,0.36132482,0.007749829,0.02025273613966253,0.20567378,0.017363288,0.026521590492282893,0.0,0.0,0.0
1500,1,0.0025053672,0.04412298,0.014578902,0.0145605765,0.011574743,724.0515491962433,9244.66015625,0.7338283,0.032121282,0.060725671049794275,0.3542761,0.0074352627,0.019668120385525862,0.35437584,0.007436787,0.01966901635156728,0.19759527,0.0161933,0.02500254908619443,0.0,0.0,0.0
1550,1,0.002358615,0.042418685,0.014377146,0.014364895,0.012092034,741.3678607940674,9244.66015625,0.7082883,0.030373765,0.05758771304109157,0.34750906,0.007089588,0.01902469497936563,0.3475601,0.0070911366,0.019025430030329634,0.18951151,0.015131454,0.023586854059160965,0.0,0.0,0.0
1600,1,0.002206623,0.0406184,0.01413086,0.014134628,0.012541898,758.1302554607391,9244.66015625,0.6813716,0.028705297,0.05452584531241728,0.33984408,0.0068253493,0.018392864206233532,0.33988595,0.0068260985,0.018393649031901195,0.18184778,0.01426271,0.022280716382735214,0.0,0.0,0.0
1650,1,0.0020710574,0.039000817,0.013866963,0.013876623,0.012850707,775.8820798397064,9244.66015625,0.6558478,0.027433416,0.05196410355337907,0.3322587,0.006542651,0.017802288505748304,0.33230442,0.0065451837,0.017803159034882953,0.17552775,0.013476396,0.02115487961547155,0.0,0.0,0.0
1700,1,0.0019457255,0.037556697,0.013595501,0.013601937,0.012859628,793.9988551139832,9244.66015625,0.6335217,0.026300533,0.049802595449901864,0.32617274,0.0062378175,0.0172516140076367,0.32627025,0.006238336,0.01725225337664541,0.16932505,0.0126423985,0.02014052142512625,0.0,0.0,0.0
1750,1,0.0018196572,0.036062818,0.013352253,0.013347971,0.012754584,811.3749725818634,9244.66015625,0.6115962,0.02529685,0.04775624366999723,0.319798,0.0059176423,0.01668336294001586,0.31990364,0.0059168655,0.016683754571683487,0.16253996,0.011707216,0.01901119895472939,0.0,0.0,0.0
1800,1,0.0016995474,0.034668695,0.013023473,0.013029276,0.012579977,828.8263897895813,9244.66015625,0.5897192,0.02442917,0.04588529469641266,0.31325686,0.005626616,0.016148721488864832,0.31335732,0.0056282426,0.016149771258052135,0.15727174,0.010660726,0.0178650202749278,0.0,0.0,0.0
1850,1,0.0015933132,0.03344416,0.012676304,0.012681651,0.012380975,846.0402541160583,9244.66015625,0.57067025,0.023575904,0.044302934281805845,0.3069326,0.0053850785,0.015659263973110356,0.30703115,0.005385773,0.01566000087857929,0.15134275,0.009830968,0.01693233298164332,0.0,0.0,0.0
1900,1,0.0015001167,0.032338813,0.0123659745,0.012351719,0.012199811,864.1376762390137,9244.66015625,0.55379355,0.022837233,0.042835550683306745,0.3006613,0.0051804683,0.015226806979194745,0.30076048,0.005181481,0.015227603037655805,0.14751518,0.009090586,0.01611254430299414,0.0,0.0,0.0
1950,1,0.0014077517,0.031237429,0.012074353,0.012074532,0.011848643,881.6869721412659,9244.66015625,0.54115397,0.021992289,0.041303956614727716,0.29480696,0.0049694562,0.014772241171495006,0.2949062,0.004971136,0.014773053844379602,0.14359504,0.008513537,0.015420656903923793,0.0,0.0,0.0
2000,2,0.0013341929,0.030350836,0.011838991,0.01183402,0.011524493,900.8063879013062,9244.66015625,0.5305106,0.021138055,0.039934144432530794,0.2898295,0.0048208735,0.014403875595333165,0.28992838,0.0048207594,0.014404368097323185,0.14006698,0.008121544,0.01489017615725099,0.0,0.0,0.0
2050,2,0.0012741009,0.029708475,0.011545451,0.011550908,0.011170789,918.2180979251862,9244.66015625,0.521009,0.020353684,0.0387264699598126,0.28542882,0.004723666,0.014117765793760617,0.28551334,0.004724625,0.014118401238063533,0.13822168,0.007821541,0.014526427793777082,0.0,0.0,0.0
